Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Abstract Method,org.junit.platform.engine.TestDescriptor.getChildren,0,,,,,,,0,1
Method,org.junit.platform.engine.TestDescriptor.getDescendants,2,,,,,,,1,8
Abstract Method,org.junit.platform.engine.TestDescriptor.getDisplayName,0,,,,,,,0,1
Method,org.junit.platform.engine.TestDescriptor.getLegacyReportingName,1,,,,,,,1,3
Abstract Method,org.junit.platform.engine.TestDescriptor.getParent,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.TestDescriptor.getSource,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.TestDescriptor.getTags,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.TestDescriptor.getType,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.TestDescriptor.getUniqueId,0,,,,,,,0,1
Method,org.junit.platform.engine.TestDescriptor.isContainer,1,,,,,,,1,3
Method,org.junit.platform.engine.TestDescriptor.isRoot,1,,,,,,,1,3
Method,org.junit.platform.engine.TestDescriptor.isTest,1,,,,,,,1,3
Method,org.junit.platform.engine.TestDescriptor.mayRegisterTests,1,,,,,,,1,3
Method,org.junit.platform.engine.TestDescriptor.prune,2,,,,,,,1,5
Abstract Method,org.junit.platform.engine.TestDescriptor.removeChild,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.TestDescriptor.removeFromHierarchy,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.TestDescriptor.setParent,0,,,,,,,0,1
Class,org.junit.platform.engine.TestDescriptorTests,2,1,1,0,0,5,2,,13
Method,org.junit.platform.engine.TestDescriptorTests.isRootWithParent,1,,,,,,,1,5
Method,org.junit.platform.engine.TestDescriptorTests.isRootWithoutParent,1,,,,,,,1,4
Public Interface,org.junit.platform.engine.TestEngine,6,1,0,0,8,6,6,,27
Abstract Method,org.junit.platform.engine.TestEngine.discover,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.TestEngine.execute,0,,,,,,,0,1
Method,org.junit.platform.engine.TestEngine.getArtifactId,2,,,,,,,1,7
Method,org.junit.platform.engine.TestEngine.getGroupId,1,,,,,,,1,3
Abstract Method,org.junit.platform.engine.TestEngine.getId,0,,,,,,,0,1
Method,org.junit.platform.engine.TestEngine.getVersion,3,,,,,,,3,12
Public Class,org.junit.platform.engine.TestExecutionResult,7,1,1,57,0,3,7,,36
Public Enum Type,org.junit.platform.engine.TestExecutionResult.Status,2,1,1,,0,0,2,,5
Public Method,org.junit.platform.engine.TestExecutionResult.Status.valueOf,1,,,,,,,1,0
Public Method,org.junit.platform.engine.TestExecutionResult.Status.values,1,,,,,,,1,0
Private Constructor,org.junit.platform.engine.TestExecutionResult.TestExecutionResult,1,,,,,,,1,4
Public Static Method,org.junit.platform.engine.TestExecutionResult.aborted,1,,,,,,,1,3
Public Static Method,org.junit.platform.engine.TestExecutionResult.failed,1,,,,,,,1,3
Public Method,org.junit.platform.engine.TestExecutionResult.getStatus,1,,,,,,,1,3
Public Method,org.junit.platform.engine.TestExecutionResult.getThrowable,1,,,,,,,1,3
Public Static Method,org.junit.platform.engine.TestExecutionResult.successful,1,,,,,,,1,3
Public Method,org.junit.platform.engine.TestExecutionResult.toString,1,,,,,,,1,6
Public Interface,org.junit.platform.engine.TestSource,0,0,2,0,7,0,0,,2
Public Class,org.junit.platform.engine.TestTag,11,1,1,37,0,3,8,,46
Private Constructor,org.junit.platform.engine.TestTag.TestTag,2,,,,,,,1,5
Lambda Method,org.junit.platform.engine.TestTag.TestTag.(lambda_expr_1),1,,,,,,,1,1
Public Static Method,org.junit.platform.engine.TestTag.create,1,,,,,,,1,3
Private Static Method,org.junit.platform.engine.TestTag.doesNotContainReservedCharacter,1,,,,,,,1,3
Public Method,org.junit.platform.engine.TestTag.equals,2,,,,,,,1,7
Public Method,org.junit.platform.engine.TestTag.getName,1,,,,,,,1,3
Public Method,org.junit.platform.engine.TestTag.hashCode,1,,,,,,,1,3
Public Static Method,org.junit.platform.engine.TestTag.isValid,2,,,,,,,1,10
Public Method,org.junit.platform.engine.TestTag.toString,1,,,,,,,1,3
Class,org.junit.platform.engine.TestTagTests,31,1,1,0,0,4,8,,66
Private Method,org.junit.platform.engine.TestTagTests.assertSyntaxViolation,2,,,,,,,1,5
Lambda Method,org.junit.platform.engine.TestTagTests.assertSyntaxViolation.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.engine.TestTagTests.factory,1,,,,,,,1,7
Method,org.junit.platform.engine.TestTagTests.factoryPreconditions,1,,,,,,,1,8
Private Static Method,org.junit.platform.engine.TestTagTests.nope,2,,,,,,,1,3
Lambda Method,org.junit.platform.engine.TestTagTests.nope.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.engine.TestTagTests.tagEqualsOtherTagWithSameName,1,,,,,,,1,6
Method,org.junit.platform.engine.TestTagTests.toStringPrintsName,1,,,,,,,1,3
Method,org.junit.platform.engine.TestTagTests.validSyntax,21,,,,,,,1,24
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_10),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_11),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_12),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_13),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_14),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_15),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_16),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_17),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_18),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_19),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_20),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_3),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_4),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_5),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_6),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_7),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_8),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.TestTagTests.validSyntax.(lambda_expr_9),1,,,,,,,1,1
Private Static Method,org.junit.platform.engine.TestTagTests.yep,2,,,,,,,1,3
Lambda Method,org.junit.platform.engine.TestTagTests.yep.(lambda_expr_1),1,,,,,,,1,1
Public Class,org.junit.platform.engine.UniqueId,26,1,1,79,0,4,18,,144
Public Static Class,org.junit.platform.engine.UniqueId.Segment,8,1,1,16,0,2,6,,39
Constructor,org.junit.platform.engine.UniqueId.Segment.Segment,1,,,,,,,1,6
Public Method,org.junit.platform.engine.UniqueId.Segment.equals,3,,,,,,,3,10
Public Method,org.junit.platform.engine.UniqueId.Segment.getType,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.Segment.getValue,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.Segment.hashCode,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.Segment.toString,1,,,,,,,1,6
Private Constructor,org.junit.platform.engine.UniqueId.UniqueId,1,,,,,,,1,3
Constructor,org.junit.platform.engine.UniqueId.UniqueId,1,,,,,,,1,4
Public Method,org.junit.platform.engine.UniqueId.append,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.append,1,,,,,,,1,7
Public Method,org.junit.platform.engine.UniqueId.appendEngine,1,,,,,,,1,3
Protected Method,org.junit.platform.engine.UniqueId.clone,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.equals,3,,,,,,,3,10
Public Static Method,org.junit.platform.engine.UniqueId.forEngine,1,,,,,,,1,4
Public Method,org.junit.platform.engine.UniqueId.getEngineId,2,,,,,,,1,3
Lambda Method,org.junit.platform.engine.UniqueId.getEngineId.(lambda_expr_1),1,,,,,,,1,1
Public Method,org.junit.platform.engine.UniqueId.getLastSegment,1,,,,,,,1,3
Method,org.junit.platform.engine.UniqueId.getRoot,2,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.getSegments,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.hasPrefix,1,,,,,,,1,6
Public Method,org.junit.platform.engine.UniqueId.hashCode,3,,,,,,,1,11
Public Static Method,org.junit.platform.engine.UniqueId.parse,1,,,,,,,1,4
Public Method,org.junit.platform.engine.UniqueId.removeLastSegment,1,,,,,,,1,4
Public Static Method,org.junit.platform.engine.UniqueId.root,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueId.toString,3,,,,,,,1,9
Class,org.junit.platform.engine.UniqueIdFormat,18,1,1,76,0,4,12,,94
Constructor,org.junit.platform.engine.UniqueIdFormat.UniqueIdFormat,1,,,,,,,1,15
Private Method,org.junit.platform.engine.UniqueIdFormat.checkAllowed,1,,,,,,,1,7
Private Method,org.junit.platform.engine.UniqueIdFormat.checkDoesNotContain,2,,,,,,,1,4
Lambda Method,org.junit.platform.engine.UniqueIdFormat.checkDoesNotContain.(lambda_expr_1),1,,,,,,,1,1
Private Method,org.junit.platform.engine.UniqueIdFormat.createSegment,2,,,,,,,1,9
Private Static Method,org.junit.platform.engine.UniqueIdFormat.decode,2,,,,,,,1,8
Private Method,org.junit.platform.engine.UniqueIdFormat.describe,1,,,,,,,1,4
Private Static Method,org.junit.platform.engine.UniqueIdFormat.encode,2,,,,,,,1,8
Private Method,org.junit.platform.engine.UniqueIdFormat.encode,3,,,,,,,3,13
Method,org.junit.platform.engine.UniqueIdFormat.format,1,,,,,,,1,5
Static Method,org.junit.platform.engine.UniqueIdFormat.getDefault,1,,,,,,,1,3
Method,org.junit.platform.engine.UniqueIdFormat.parse,1,,,,,,,1,5
Private Static Method,org.junit.platform.engine.UniqueIdFormat.quote,1,,,,,,,1,3
Class,org.junit.platform.engine.UniqueIdFormatTests,1,1,1,0,0,3,1,,86
Class,org.junit.platform.engine.UniqueIdFormatTests.Formatting,3,1,1,0,0,4,3,,21
Method,org.junit.platform.engine.UniqueIdFormatTests.Formatting.engineIdOnly,1,,,,,,,1,4
Method,org.junit.platform.engine.UniqueIdFormatTests.Formatting.withManySegments,1,,,,,,,1,5
Method,org.junit.platform.engine.UniqueIdFormatTests.Formatting.withTwoSegments,1,,,,,,,1,5
Interface,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait,4,1,0,0,2,6,6,,26
Abstract Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait.getEngineUid,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait.getFormat,0,,,,,,,0,1
Abstract Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait.getMethodUid,0,,,,,,,0,1
Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait.parseEngineUid,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait.parseMalformedUid,2,,,,,,,1,4
Lambda Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait.parseMalformedUid.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingTestTrait.parseMethodUid,1,,,,,,,1,8
Class,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithCustomFormat,3,1,1,66,0,1,3,,15
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithCustomFormat.getEngineUid,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithCustomFormat.getFormat,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithCustomFormat.getMethodUid,1,,,,,,,1,3
Class,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithDefaultFormat,3,1,1,66,0,1,3,,15
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithDefaultFormat.getEngineUid,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithDefaultFormat.getFormat,1,,,,,,,1,3
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithDefaultFormat.getMethodUid,1,,,,,,,1,3
Private Static Method,org.junit.platform.engine.UniqueIdFormatTests.assertSegment,1,,,,,,,1,4
Class,org.junit.platform.engine.UniqueIdTests,1,1,1,0,0,3,1,,206
Class,org.junit.platform.engine.UniqueIdTests.Creation,13,1,1,0,0,6,10,,73
Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingNullIsNotAllowed,4,,,,,,,1,6
Lambda Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingNullIsNotAllowed.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingNullIsNotAllowed.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingNullIsNotAllowed.(lambda_expr_3),1,,,,,,,1,1
Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingOneSegment,1,,,,,,,1,7
Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingSegmentInstance,1,,,,,,,1,8
Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingSegmentLeavesOriginalUnchanged,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdTests.Creation.appendingSeveralSegments,1,,,,,,,1,9
Method,org.junit.platform.engine.UniqueIdTests.Creation.engineIdCanBeAppended,1,,,,,,,1,5
Method,org.junit.platform.engine.UniqueIdTests.Creation.retrievingOptionalEngineId,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdTests.Creation.rootSegmentCanBeRetrieved,1,,,,,,,1,4
Method,org.junit.platform.engine.UniqueIdTests.Creation.uniqueIdCanBeCreatedFromEngineId,1,,,,,,,1,5
Method,org.junit.platform.engine.UniqueIdTests.Creation.uniqueIdCanBeCreatedFromTypeAndValue,1,,,,,,,1,5
Class,org.junit.platform.engine.UniqueIdTests.EqualsContract,5,1,1,0,0,3,5,,39
Method,org.junit.platform.engine.UniqueIdTests.EqualsContract.additionalSegmentMakesItNotEqual,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdTests.EqualsContract.differentEnginesAreNotEqual,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdTests.EqualsContract.differentOrderOfSegmentsAreNotEqual,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdTests.EqualsContract.sameEnginesAreEqual,1,,,,,,,1,7
Method,org.junit.platform.engine.UniqueIdTests.EqualsContract.uniqueIdWithSameSegmentsAreEqual,1,,,,,,,1,7
Class,org.junit.platform.engine.UniqueIdTests.LastSegment,2,1,1,0,0,4,2,,16
Method,org.junit.platform.engine.UniqueIdTests.LastSegment.removesLastSegment,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdTests.LastSegment.returnsLastSegment,1,,,,,,,1,6
Class,org.junit.platform.engine.UniqueIdTests.ParsingAndFormatting,6,1,1,0,0,6,5,,34
Method,org.junit.platform.engine.UniqueIdTests.ParsingAndFormatting.ensureDefaultToStringAndParsingIsIdempotent,1,,,,,,,1,3
Method,org.junit.platform.engine.UniqueIdTests.ParsingAndFormatting.ensureDefaultUniqueIdFormatCanHandleAllCharacters,2,,,,,,,1,8
Method,org.junit.platform.engine.UniqueIdTests.ParsingAndFormatting.ensureDefaultUniqueIdFormatDecodingEncodesSegmentParts,1,,,,,,,1,5
Method,org.junit.platform.engine.UniqueIdTests.ParsingAndFormatting.ensureDefaultUniqueIdFormatIsUsedForFormatting,1,,,,,,,1,4
Method,org.junit.platform.engine.UniqueIdTests.ParsingAndFormatting.ensureDefaultUniqueIdFormatIsUsedForParsing,1,,,,,,,1,6
Class,org.junit.platform.engine.UniqueIdTests.Prefixing,5,1,1,0,0,5,4,,31
Method,org.junit.platform.engine.UniqueIdTests.Prefixing.completelyUnrelatedUniqueIdsAreNotPrefixesForEachOther,1,,,,,,,1,6
Method,org.junit.platform.engine.UniqueIdTests.Prefixing.nullIsNotAPrefix,2,,,,,,,1,4
Lambda Method,org.junit.platform.engine.UniqueIdTests.Prefixing.nullIsNotAPrefix.(lambda_expr_1),1,,,,,,,1,1
Method,org.junit.platform.engine.UniqueIdTests.Prefixing.uniqueIdIsPrefixForItself,1,,,,,,,1,4
Method,org.junit.platform.engine.UniqueIdTests.Prefixing.uniqueIdIsPrefixForUniqueIdWithAdditionalSegments,1,,,,,,,1,11
Private Method,org.junit.platform.engine.UniqueIdTests.assertSegment,1,,,,,,,1,4
Package,org.junit.platform.engine.discovery,454,1,,,,,298,,2401
Abstract Class,org.junit.platform.engine.discovery.AbstractClassNameFilter,3,1,1,25,2,1,3,,15
Constructor,org.junit.platform.engine.discovery.AbstractClassNameFilter.AbstractClassNameFilter,1,,,,,,,1,6
Protected Method,org.junit.platform.engine.discovery.AbstractClassNameFilter.findMatchingPattern,2,,,,,,,1,3
Lambda Method,org.junit.platform.engine.discovery.AbstractClassNameFilter.findMatchingPattern.(lambda_expr_1),1,,,,,,,1,1
Public Abstract Method,org.junit.platform.engine.discovery.AbstractClassNameFilter.toPredicate,0,,,,,,,0,1
Public Interface,org.junit.platform.engine.discovery.ClassNameFilter,2,1,2,100,1,2,2,,9
Static Method,org.junit.platform.engine.discovery.ClassNameFilter.excludeClassNamePatterns,1,,,,,,,1,3
Static Method,org.junit.platform.engine.discovery.ClassNameFilter.includeClassNamePatterns,1,,,,,,,1,3
Class,org.junit.platform.engine.discovery.ClassNameFilterTests,12,1,1,0,0,6,6,,102
Method,org.junit.platform.engine.discovery.ClassNameFilterTests.excludeClassNamePatternsChecksPreconditions,4,,,,,,,1,11
Lambda Method,org.junit.platform.engine.discovery.ClassNameFilterTests.excludeClassNamePatternsChecksPreconditions.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.discovery.ClassNameFilterTests.excludeClassNamePatternsChecksPreconditions.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.discovery.ClassNameFilterTests.excludeClassNamePatternsChecksPreconditions.(lambda_expr_3),1,,,,,,,1,1
Method,org.junit.platform.engine.discovery.ClassNameFilterTests.excludeClassNamePatternsWithMultiplePatterns,1,,,,,,,1,21
Method,org.junit.platform.engine.discovery.ClassNameFilterTests.excludeClassNamePatternsWithSinglePattern,1,,,,,,,1,15
Method,org.junit.platform.engine.discovery.ClassNameFilterTests.includeClassNamePatternsChecksPreconditions,4,,,,,,,1,11
Lambda Method,org.junit.platform.engine.discovery.ClassNameFilterTests.includeClassNamePatternsChecksPreconditions.(lambda_expr_1),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.discovery.ClassNameFilterTests.includeClassNamePatternsChecksPreconditions.(lambda_expr_2),1,,,,,,,1,1
Lambda Method,org.junit.platform.engine.discovery.ClassNameFilterTests.includeClassNamePatternsChecksPreconditions.(lambda_expr_3),1,,,,,,,1,1
Method,org.junit.platform.engine.discovery.ClassNameFilterTests.includeClassNamePatternsWithMultiplePatterns,1,,,,,,,1,21
Method,org.junit.platform.engine.discovery.ClassNameFilterTests.includeClassNamePatternsWithSinglePattern,1,,,,,,,1,15
